date,project_id,client,region,fleet_size,deployment_status,planned_daily_spend_usd,actual_daily_spend_usd,hw_cost_actual_usd,hw_cost_planned_usd,labor_hours,shipping_delay_days,cumulative_planned_usd,cumulative_actual_usd,is_spike_day
2024-04-08,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3567.04,4075.58,2367.63,2140.23,75.6,0.0,259129.66,265060.09,False
2024-05-18,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,5041.97,,2494.58,3025.18,170.8,0.0,557347.86,571809.86,False
2024-02-17,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Hardware Procurement,4835.25,5362.36,3385.7,2901.15,145.7,0.0,133396.97,140860.53,False
2024-01-25,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Planning,4637.13,4529.79,3088.82,2782.28,169.0,0.0,27089.97,28473.93,False
2024-12-28,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,6094.68,5721.29,3226.75,3656.81,241.7,0.0,1400658.46,1445786.21,False
2024-07-10,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5055.72,4903.9,3143.89,3033.43,185.5,2.0,623633.06,641739.75,False
2024-07-15,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,3358.98,4790.29,3351.5,2015.39,82.4,0.0,632489.12,653474.9,True
2024-10-10,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,5690.99,6377.0,3791.0,3414.6,279.3,0.0,939914.14,973747.55,False
2024-08-27,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5239.59,6674.58,4395.35,3143.75,236.9,0.0,684254.1,711478.49,False
2024-07-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3527.48,3955.76,2274.27,2116.49,92.4,0.0,509530.19,521786.5,False
2024-05-17,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,4998.48,,2849.6,2999.09,211.0,0.0,351699.85,359246.27,False
2024-03-29,AMR-003,DHL - Singapore Hub,APAC,20,Planning,4918.94,6890.42,4627.41,2951.37,233.0,0.0,102156.2,103864.59,True
2024-07-06,AMR-001,Ford Motor - Michigan Facility,North America,12,Go-Live,4039.84,4091.79,2811.56,2423.91,109.7,0.0,726188.34,751658.68,False
2024-08-23,AMR-006,Unilever - Rotterdam DC,EMEA,10,Monitoring,3526.46,3784.56,2158.38,2115.87,99.3,0.0,671718.56,686332.92,False
2024-11-11,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,UAT,5451.63,6298.07,3676.86,3270.98,201.4,0.0,1128697.46,1165075.91,False
2024-05-16,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5645.18,7036.49,4441.24,3387.11,270.5,0.0,91218.19,97771.65,False
2024-04-29,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4919.93,5955.68,3901.82,2951.96,123.8,0.0,469685.27,482085.16,True
2024-03-26,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3820.5,3698.94,2252.7,2292.3,66.5,0.0,209966.5,213747.91,False
2024-07-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,UAT,3240.58,3600.14,2382.7,1944.35,110.9,0.0,527006.1,539685.93,False
2024-01-20,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4244.17,3911.39,2314.22,2546.5,108.5,0.0,25399.01,25915.44,False
2024-06-02,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4088.84,4793.95,2875.04,2453.3,138.1,0.0,584122.72,605301.26,False
2024-05-21,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5842.35,6904.87,3835.99,3505.41,293.7,0.0,120002.31,127320.54,False
2024-08-24,AMR-005,Amazon - Dallas FC,North America,30,UAT,5934.35,7607.56,4337.57,3560.61,317.6,0.0,908197.06,932330.8,True
2024-11-20,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Go-Live,5456.7,6921.62,4279.2,3274.02,246.2,0.0,1180534.26,1219852.53,False
2024-05-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3602.84,3528.1,2019.85,2161.7,87.5,0.0,322985.47,327462.28,False
2024-08-01,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,5959.48,5926.02,3680.23,3575.69,229.2,0.0,536463.36,554401.69,False
2024-03-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3700.2,3970.05,2548.47,2220.12,85.6,0.0,126091.56,130086.1,False
2024-05-07,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4094.82,4858.43,3387.57,2456.89,154.1,0.0,506360.55,520728.26,False
2024-06-11,AMR-005,Amazon - Dallas FC,North America,30,Staging & Config,6184.84,6253.33,4031.04,3710.91,273.9,0.0,453112.57,460145.9,False
2024-12-13,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,6001.39,4998.85,,3600.83,263.8,0.0,1313724.21,1354165.4,False
2024-06-09,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3321.95,3979.25,2189.47,1993.17,68.6,1.0,496221.25,510469.31,False
2024-03-26,AMR-003,DHL - Singapore Hub,APAC,20,Planning,4773.92,5384.17,3180.76,2864.35,213.2,2.0,87157.02,87746.29,False
2024-03-29,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3891.59,3849.23,2562.79,2334.96,84.1,0.0,221218.58,225683.36,False
2024-08-10,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,6083.95,6466.21,3849.25,3650.37,268.4,0.0,587395.34,607837.67,False
2024-06-17,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5156.76,5022.12,2880.83,3094.05,233.6,0.0,507888.8,520807.89,False
2024-01-19,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4452.68,4049.18,2755.37,2671.61,124.5,0.0,21154.84,22004.05,False
2024-09-16,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5914.08,6390.06,4176.37,3548.45,235.0,0.0,800825.63,830449.05,False
2024-03-28,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,5004.5,5006.58,3086.17,3002.7,166.8,0.0,319508.02,330942.82,False
2024-08-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Monitoring,3412.5,3933.65,2504.43,2047.5,81.9,0.0,657602.47,672262.7,False
2024-04-01,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3208.19,3393.74,2226.28,1924.91,88.8,0.0,165456.15,168569.11,False
2024-04-04,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3335.34,3294.7,1857.27,2001.21,100.2,0.0,175611.3,179797.24,False
2024-07-10,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6096.83,6383.08,4123.01,3658.1,300.7,0.0,630842.26,642993.09,False
2024-03-15,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4925.27,4240.12,2657.86,2955.16,136.5,0.0,259411.03,270363.36,False
2024-04-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4901.53,4434.53,2845.6,2940.92,140.1,0.0,338252.15,348849.09,False
2024-04-20,AMR-005,Amazon - Dallas FC,North America,30,Planning,6119.95,6210.87,4218.8,3671.97,314.6,0.0,124819.42,123462.24,False
2024-06-03,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4585.27,5222.36,3599.68,2751.16,166.6,0.0,631227.79,651200.86,False
2024-06-30,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3611.73,3333.24,2041.04,2167.04,73.0,0.0,575725.51,591966.58,False
2024-08-04,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5982.77,5842.12,3960.84,3589.66,248.2,0.0,785327.6,803085.06,False
2024-07-21,AMR-001,Ford Motor - Michigan Facility,North America,12,Monitoring,4381.14,4276.21,2640.64,2628.68,97.0,0.0,788739.19,815590.58,False
2024-10-08,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,6522.91,6739.89,4108.6,3913.75,280.9,0.0,1185670.63,1214892.62,False
2024-05-02,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3841.78,3892.82,2315.44,2305.07,118.2,0.0,274029.08,278509.25,False
2024-03-31,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3271.77,3723.48,2517.42,1963.06,113.9,0.0,162247.96,165175.37,False
2024-08-06,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,5528.18,6051.0,3864.69,3316.91,249.8,0.0,564317.16,582910.46,False
2024-03-02,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4712.13,4840.97,3332.49,2827.28,167.3,0.0,198971.98,209021.24,False
2024-05-27,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4928.35,4829.33,3001.77,2957.01,164.1,0.0,599550.84,615406.35,False
2024-03-29,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3622.2,3192.38,1786.54,2173.32,100.4,0.0,155365.96,157684.05,False
2024-07-02,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,6031.43,5961.13,3886.37,3618.86,283.9,,362443.07,377466.98,False
2024-12-30,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5885.21,6158.73,3797.67,3531.12,226.0,0.0,1412459.51,1458670.85,False
2024-07-31,AMR-003,DHL - Singapore Hub,APAC,20,UAT,5382.55,6018.31,4059.43,3229.53,202.7,0.0,732377.27,753378.1,False
2024-08-17,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5370.14,6248.2,4082.57,3222.08,216.9,0.0,627257.94,649746.41,False
2024-06-28,AMR-001,Ford Motor - Michigan Facility,North America,12,Go-Live,4239.96,5034.88,2944.71,2543.98,143.2,0.0,693323.47,717789.69,False
2024-03-13,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Hardware Procurement,3717.33,3524.73,2283.55,2230.4,93.1,1.0,160175.33,163826.63,False
2024-05-11,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4081.57,4672.09,3176.98,2448.94,127.2,0.0,493587.69,510421.85,False
2024-12-21,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,6119.38,6818.85,4508.56,3671.63,255.2,0.0,1360313.36,1404006.27,False
2024-04-13,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4425.17,5132.99,3102.54,2655.1,121.0,1.0,394641.86,406785.54,False
2024-07-03,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,4618.63,5134.83,3454.59,2771.18,167.2,1.0,589076.94,605215.61,False
2024-06-23,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6146.67,6616.77,4475.28,3688.0,321.1,0.0,526637.25,536565.62,False
2024-07-21,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,3807.87,3594.59,2405.74,2284.72,70.9,0.0,655768.72,676752.06,False
2024-04-06,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3559.15,3332.09,1917.93,2135.49,89.7,2.0,182605.53,186495.62,False
2024-09-06,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5687.84,5545.22,3866.63,3412.7,298.5,1.0,742196.55,769978.87,False
2024-04-21,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,4508.92,4669.89,2866.18,2705.35,212.4,0.0,219035.62,222851.58,False
2024-06-27,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,4006.22,3934.02,2550.51,2403.73,94.5,0.0,564605.81,580778.13,False
2024-05-15,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Site Installation,3804.28,3905.92,2438.28,2282.57,78.0,0.0,399783.49,412660.22,False
2024-05-19,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Site Installation,3762.99,4554.63,3041.86,2257.79,83.7,0.0,415274.58,429075.34,False
2024-05-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4705.61,4105.91,2612.87,2823.37,127.5,0.0,594622.49,610577.02,False
2024-01-23,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4316.9,4490.94,2477.16,2590.14,110.1,0.0,38149.33,39282.09,False
2024-02-25,AMR-006,Unilever - Rotterdam DC,EMEA,10,Planning,3500.76,3584.58,2481.05,2100.46,112.4,0.0,38067.01,38873.74,False
2024-12-24,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5786.72,5525.03,3159.2,3472.03,295.2,0.0,1377230.25,1421869.24,False
2024-01-22,AMR-001,Ford Motor - Michigan Facility,North America,12,Planning,4235.1,4696.69,2749.69,2541.06,102.0,0.0,33832.43,34791.15,False
2024-04-21,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4768.57,4706.01,3159.56,2861.14,136.1,0.0,432157.54,442443.39,False
2024-05-21,AMR-003,DHL - Singapore Hub,APAC,20,Staging & Config,4835.04,5646.29,3266.44,2901.03,167.7,0.0,371038.69,380582.45,False
2024-03-31,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4430.27,4910.14,2767.02,2658.16,140.5,0.0,322069.98,329097.54,False
2024-02-28,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4480.88,4337.56,2507.66,2688.53,135.7,0.0,188482.39,190393.31,False
2024-05-04,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5716.53,5713.37,3627.41,3429.92,299.3,0.0,23060.53,23863.08,False
2024-08-11,AMR-003,DHL - Singapore Hub,APAC,20,UAT,4683.44,5418.4,3031.06,2810.07,164.8,0.0,789017.25,813182.32,False
2024-12-20,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Monitoring,5913.57,6124.28,4242.65,3548.14,272.4,0.0,1354193.98,1397187.42,False
2024-06-24,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,UAT,3477.75,3863.79,2302.96,2086.65,67.4,0.0,552784.31,569598.78,False
2024-05-03,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5787.04,6389.19,3938.92,3472.22,262.1,0.0,17344.0,18149.71,False
2024-07-24,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5960.96,5903.67,3693.27,3576.58,250.2,0.0,718618.18,730665.59,False
2024-08-15,AMR-005,Amazon - Dallas FC,North America,30,UAT,6679.35,6400.97,4107.95,4007.61,359.9,0.0,852580.59,875256.77,False
2024-05-06,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3646.5,3316.62,1844.0,2187.9,91.9,0.0,287795.08,292982.45,False
2024-05-12,AMR-005,Amazon - Dallas FC,North America,30,Hardware Procurement,6006.25,6647.21,3804.4,3603.75,319.1,0.0,263519.36,269284.76,False
2024-02-10,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4101.92,4449.38,3004.44,2461.15,129.1,0.0,112955.29,116139.44,False
2024-08-04,AMR-003,DHL - Singapore Hub,APAC,20,UAT,4686.87,,3469.03,2812.12,189.6,0.0,752697.03,774248.81,False
2024-07-16,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5545.68,4920.64,2857.95,3327.41,193.0,0.0,654558.71,674768.44,False
2024-09-26,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5589.08,5790.05,3319.71,3353.45,226.2,0.0,858474.11,890318.83,False
2024-05-21,AMR-004,Bosch - Stuttgart Plant,EMEA,15,UAT,4698.52,4656.5,2770.27,2819.11,125.1,0.0,571288.56,586038.41,False
2024-06-08,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3804.94,3459.96,1961.1,2282.96,82.7,0.0,404332.95,412229.23,False
2024-03-12,AMR-003,DHL - Singapore Hub,APAC,20,Planning,4584.25,5669.68,3276.4,2750.55,231.5,0.0,14577.45,16942.51,False
2024-06-08,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4277.24,4053.73,2637.21,2566.35,136.5,0.0,655023.1,675550.85,False
2024-06-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Go-Live,4149.97,5576.95,3680.96,2489.98,151.1,0.0,621959.77,640484.63,False
2024-05-12,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,3713.28,4364.73,2592.59,2227.97,127.0,,497300.96,514786.57,False
2024-02-18,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Hardware Procurement,4812.61,4841.92,2710.52,2887.57,144.7,0.0,138209.58,145702.45,False
2024-05-20,AMR-005,Amazon - Dallas FC,North America,30,Hardware Procurement,6267.13,5195.01,2996.14,3760.28,314.0,0.0,313958.87,319967.7,False
2024-02-03,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,3838.85,4065.95,2547.82,2303.31,88.1,0.0,11307.91,12499.61,False
2024-05-26,AMR-005,Amazon - Dallas FC,North America,30,Staging & Config,6449.01,6506.77,3753.85,3869.41,302.7,0.0,352067.6,360092.62,False
2024-05-21,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3162.23,3265.34,2140.44,1897.34,110.9,0.0,341002.29,344951.96,False
2024-05-13,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4011.51,4544.4,3005.27,2406.9,112.2,0.0,501312.47,519330.97,False
2024-05-12,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5761.56,5816.57,3913.86,3456.94,276.8,1.0,69313.81,72792.99,False
2024-03-06,AMR-001,Ford Motor - Michigan Facility,North America,12,Staging & Config,4105.1,4296.33,2575.97,2463.06,105.5,0.0,217255.61,220304.53,False
2024-02-17,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4169.73,4595.54,2981.62,2501.84,127.3,0.0,142578.12,143891.44,False
2024-08-09,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,6007.1,6355.72,,3604.26,243.5,0.0,581311.38,601371.46,False
2024-04-10,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4692.14,4412.71,2968.95,2815.28,125.1,1.0,381178.43,392255.05,False
2024-07-24,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Go-Live,3890.96,4285.46,2897.28,2334.57,91.1,0.0,667298.13,688969.94,False
2024-05-13,AMR-006,Unilever - Rotterdam DC,EMEA,10,Site Installation,3395.78,3737.65,2138.82,2037.47,102.8,0.0,311966.23,317853.32,False
2024-07-17,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Staging & Config,6152.4,6627.55,4075.9,3691.44,262.1,0.0,450835.24,466133.61,False
2024-04-19,AMR-003,DHL - Singapore Hub,APAC,20,Hardware Procurement,5046.38,5163.21,3087.95,3027.83,200.5,0.0,209691.15,213107.41,False
2024-07-13,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5046.34,6860.19,3939.07,3027.81,174.2,0.0,638709.47,659698.89,True
2024-06-03,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,4885.4,5624.53,3188.77,2931.24,197.5,0.0,436581.0,446998.91,False
2024-08-08,AMR-003,DHL - Singapore Hub,APAC,20,UAT,5065.37,5923.24,3765.25,3039.22,208.7,0.0,774026.92,794174.49,False
2024-04-09,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4419.65,4805.63,2957.81,2651.79,96.7,0.0,359874.89,368710.64,False
2024-02-10,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Planning,3549.11,3984.57,2638.07,2129.46,79.2,0.0,37640.79,40625.68,False
2024-07-27,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Monitoring,4093.76,3520.21,2394.64,2456.26,88.4,0.0,678809.99,699745.35,False
2024-03-12,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Staging & Config,4652.5,4362.55,2829.06,2791.5,126.4,0.0,245162.43,256819.1,False
2024-08-21,AMR-003,DHL - Singapore Hub,APAC,20,Go-Live,4537.18,5484.01,3347.48,2722.31,211.4,0.0,840241.72,867321.1,False
2024-05-25,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Planning,5532.72,5951.47,3890.24,3319.63,235.0,0.0,143388.87,150620.62,False
2024-10-06,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5539.74,5982.5,4079.02,3323.84,203.7,2.0,916739.73,949741.98,False
2024-04-20,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3389.19,3734.44,2280.88,2033.51,97.0,0.0,231116.57,235993.02,False
2024-05-30,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4382.6,3926.62,2630.01,2629.56,106.2,0.0,572389.46,592159.97,False
2024-05-20,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4081.8,3999.32,2799.42,2449.08,101.5,0.0,530473.99,549497.09,False
2024-08-29,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5848.78,6568.5,4486.18,3509.27,282.2,0.0,695670.6,724138.4,False
2024-05-25,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4463.16,4533.36,2873.6,2677.89,126.7,0.0,551072.68,571088.55,False
2024-05-01,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4626.59,4329.09,2806.62,2775.96,165.2,0.0,478863.66,491812.57,False
2024-03-22,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Staging & Config,3826.4,3990.36,2541.28,2295.84,88.1,0.0,194510.48,197781.91,False
2024-03-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Hardware Procurement,3622.89,3623.64,2491.25,2173.73,85.9,0.0,108817.97,110653.15,False
2024-02-19,AMR-006,Unilever - Rotterdam DC,EMEA,10,Planning,3640.85,4093.07,2735.02,2184.51,108.6,0.0,17906.22,18046.1,False
2024-08-05,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Monitoring,3859.29,3878.25,2305.71,2315.57,69.1,0.0,713335.52,735233.07,False
2024-04-09,AMR-006,Unilever - Rotterdam DC,EMEA,10,Staging & Config,3491.3,3451.55,2108.81,2094.78,89.2,0.0,192938.32,197275.78,False
2024-06-26,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Monitoring,4990.31,5072.97,2909.16,2994.18,178.6,0.0,737714.5,763799.48,False
2024-04-12,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4663.09,4463.35,2927.08,2797.86,114.4,0.0,373435.82,381594.87,False
2024-08-30,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5886.12,6149.73,4179.99,3531.67,269.4,0.0,701556.73,730288.13,False
2024-06-14,AMR-005,Amazon - Dallas FC,North America,30,Staging & Config,6302.91,6509.21,3681.51,3781.74,337.8,0.0,471856.4,479057.04,False
2024-08-01,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Monitoring,4006.44,4052.42,2417.78,2403.86,83.3,0.0,698012.61,719814.85,False
2024-04-07,AMR-005,Amazon - Dallas FC,North America,30,Planning,6169.36,6348.6,3528.65,3701.61,303.9,1.0,43504.61,42402.95,False
2024-08-02,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,5999.61,6612.28,3988.82,3599.76,332.6,,773470.29,788385.74,False
2024-07-25,AMR-005,Amazon - Dallas FC,North America,30,Site Installation,6346.65,7003.26,4622.02,3807.99,353.6,0.0,724964.82,737668.85,False
2024-08-07,AMR-007,Foxconn - Shenzhen Assembly,APAC,25,Site Installation,5281.67,6069.65,3527.21,3169.0,222.0,0.0,569598.83,588980.11,False
2024-07-18,AMR-003,DHL - Singapore Hub,APAC,20,Site Installation,5343.05,5184.01,3320.34,3205.83,160.2,0.0,665298.41,685516.27,False
2024-02-02,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Planning,4799.21,4853.1,3220.73,2879.52,146.3,0.0,64386.49,66377.2,False
2024-03-03,AMR-002,Coca-Cola - Atlanta Warehouse,North America,8,Hardware Procurement,3778.11,4007.62,2480.24,2266.86,80.7,0.0,121366.42,125369.43,False
2024-02-16,AMR-006,Unilever - Rotterdam DC,EMEA,10,Planning,3140.59,3429.84,2141.35,1884.35,88.8,0.0,6954.65,7144.75,False
2024-03-30,AMR-004,Bosch - Stuttgart Plant,EMEA,15,Site Installation,4833.28,4788.65,2640.21,2899.97,151.8,0.0,328920.27,340096.94,False
2024-10-09,AMR-005,Amazon - Dallas FC,North America,30,Monitoring,6467.59,6213.81,4101.74,3880.56,291.7,0.0,1192138.22,1221106.43,False
2024-02-24,AMR-001,Ford Motor - Michigan Facility,North America,12,Hardware Procurement,4080.21,4424.9,2529.62,2448.13,128.4,0.0,172144.03,173534.42,False
2024-07-26,AMR-003,DHL - Singapore Hub,APAC,20,UAT,4830.7,4347.98,,2898.42,226.0,0.0,706127.94,725697.81,False
2024-04-29,AMR-001,Ford Motor - Michigan Facility,North America,12,Site Installation,4285.17,4573.17,2568.99,2571.1,138.7,2.0,444020.15,457751.54,False
2024-05-27,AMR-001,Ford Motor - Michigan Facility,North America,12,UAT,4144.83,4364.5,2816.79,2486.9,119.3,0.0,559222.68,580043.77,False
